Customer ID,Recency,Frequency,Monetary,Segment,Cluster,Churn
12937.0,14,217,3097.61,VIP Customer,2,0
12938.0,25,9,114.14,Active Customer,2,0
12939.0,63,86,25264.8,Active Customer,2,0
12940.0,54,96,899.69,Active Customer,2,0
12941.0,723,27,377.49,At Risk,0,1
12942.0,130,70,675.6,Active Customer,2,0
12943.0,557,25,496.5,At Risk,0,1
12944.0,35,30,604.51,Active Customer,2,0
12945.0,287,51,900.11,At Risk,0,1
12946.0,436,20,324.45,At Risk,0,1
12947.0,143,97,1603.99,Active Customer,2,0
12948.0,15,125,2317.43,Active Customer,2,0
12949.0,30,715,15526.7,VIP Customer,2,0
12950.0,1,23,1843.0,Active Customer,2,0
12951.0,8,194,3213.7200000000003,VIP Customer,2,0
12952.0,5,79,1387.79,Active Customer,2,0
12953.0,9,48,828.8100000000001,Active Customer,2,0
12954.0,638,10,162.45,At Risk,0,1
12955.0,0,180,4757.16,VIP Customer,2,0
12956.0,305,42,521.89,At Risk,0,1
12957.0,9,490,8706.97,VIP Customer,2,0
12958.0,399,49,467.34,At Risk,0,1
12959.0,483,8,150.95,At Risk,0,1
12960.0,413,70,1322.07,At Risk,0,1
12961.0,378,40,211.99,At Risk,0,1
12962.0,6,16,266.39,Active Customer,2,0
12963.0,7,174,3235.79,VIP Customer,2,0
12964.0,436,26,132.24,At Risk,0,1
12965.0,88,108,769.8100000000001,Active Customer,2,0
12966.0,9,10,160.18,Active Customer,2,0
12967.0,357,65,2938.52,At Risk,0,1
12968.0,111,5,135.95,Active Customer,2,0
12969.0,602,5,122.45,At Risk,0,1
12970.0,6,345,1453.6,Active Customer,2,0
12971.0,3,407,15704.6,VIP Customer,2,0
12972.0,413,77,1161.2,At Risk,0,1
12973.0,413,6,385.55,At Risk,0,1
12974.0,197,32,408.95,Active Customer,2,0
12975.0,436,112,2100.09,At Risk,0,1
12976.0,211,154,3156.38,VIP Customer,2,1
12977.0,155,58,513.88,Active Customer,2,0
12978.0,384,163,2502.82,At Risk,0,1
12979.0,728,56,517.7,At Risk,0,1
12980.0,157,52,16245.78,Active Customer,2,0
12981.0,29,20,372.21999999999997,Active Customer,2,0
12982.0,242,178,2744.81,At Risk,2,1
12983.0,597,30,490.08000000000004,At Risk,0,1
12984.0,18,4,97.5,Active Customer,2,0
12985.0,0,76,1239.38,Active Customer,2,0
12986.0,428,102,2729.84,At Risk,0,1
12987.0,73,66,1312.21,Active Customer,2,0
12988.0,291,83,505.82,At Risk,0,1
12989.0,2,97,13551.75,Active Customer,2,0
12990.0,30,27,955.5,Active Customer,2,0
12991.0,22,45,764.82,Active Customer,2,0
12992.0,724,6,93.35000000000001,At Risk,0,1
12993.0,22,76,1259.6299999999999,Active Customer,2,0
12994.0,3,61,974.4200000000001,Active Customer,2,0
12995.0,84,3,211.32,Active Customer,2,0
12996.0,375,22,355.5,At Risk,0,1
12997.0,21,107,2110.91,Active Customer,2,0
12998.0,492,58,920.08,At Risk,0,1
12999.0,195,28,455.88,Active Customer,2,0
13000.0,106,62,1032.5,Active Customer,2,0
13001.0,3,1015,24042.65,VIP Customer,2,0
13002.0,317,23,414.13,At Risk,0,1
13003.0,105,6,149.05,Active Customer,2,0
13004.0,11,815,11650.85,VIP Customer,2,0
13005.0,173,56,999.68,Active Customer,2,0
13006.0,55,4,81.57,Active Customer,2,0
13007.0,579,11,175.25,At Risk,0,1
13008.0,322,35,612.13,At Risk,0,1
13009.0,672,4,234.0,At Risk,0,1
13010.0,373,12,330.12,At Risk,0,1
13011.0,371,3,50.550000000000004,At Risk,0,1
13012.0,8,153,2957.83,VIP Customer,2,0
13013.0,0,487,11097.43,VIP Customer,2,0
13014.0,10,224,5381.08,VIP Customer,2,0
13015.0,52,348,6579.78,VIP Customer,2,0
13016.0,72,47,789.89,Active Customer,2,0
13017.0,6,1,204.0,Active Customer,2,0
13018.0,15,603,9763.16,VIP Customer,2,0
13019.0,378,55,1229.95,At Risk,0,1
13020.0,562,39,618.96,At Risk,0,1
13021.0,3,257,4887.24,VIP Customer,2,0
13022.0,429,5,65.3,At Risk,0,1
13023.0,63,76,1449.03,Active Customer,2,0
13024.0,470,31,555.87,At Risk,0,1
13025.0,731,13,323.39,At Risk,0,1
13026.0,0,82,1733.08,Active Customer,2,0
13027.0,113,85,17239.2,Active Customer,2,0
13028.0,22,45,661.3199999999999,Active Customer,2,0
13029.0,30,17,1927.3,Active Customer,2,0
13030.0,10,92,752.4399999999999,Active Customer,2,0
13031.0,406,407,3292.84,VIP Customer,0,1
13032.0,51,207,2815.96,Active Customer,2,0
13033.0,356,13,220.55,At Risk,0,1
13034.0,54,44,756.82,Active Customer,2,0
13035.0,73,42,1364.2,Active Customer,2,0
13036.0,684,6,307.1,At Risk,0,1
13037.0,137,232,3914.9500000000003,VIP Customer,2,0
13038.0,79,28,908.46,Active Customer,2,0
13039.0,583,55,1010.73,At Risk,0,1
13040.0,8,43,676.99,Active Customer,2,0
13041.0,450,35,799.13,At Risk,0,1
13042.0,597,184,1488.59,At Risk,0,1
13043.0,272,13,516.42,At Risk,0,1
13044.0,290,416,4848.05,VIP Customer,2,1
13045.0,98,45,808.92,Active Customer,2,0
13046.0,30,56,949.25,Active Customer,2,0
13047.0,31,378,8428.53,VIP Customer,2,0
13048.0,13,265,4049.13,VIP Customer,2,0
13049.0,63,26,1408.24,Active Customer,2,0
13050.0,14,984,11986.52,VIP Customer,2,0
13051.0,578,4,155.8,At Risk,0,1
13052.0,211,248,3119.33,VIP Customer,2,1
13053.0,621,17,127.65,At Risk,0,1
13055.0,77,154,2321.11,Active Customer,2,0
13056.0,550,19,209.48,At Risk,0,1
13057.0,529,40,709.59,At Risk,0,1
13058.0,24,8,271.40000000000003,Active Customer,2,0
13059.0,249,198,2291.77,At Risk,2,1
13060.0,253,15,307.53,At Risk,0,1
13061.0,71,10,248.61,Active Customer,2,0
13062.0,190,11,346.98,Active Customer,2,0
13063.0,480,12,188.4,At Risk,0,1
13064.0,12,93,1666.8400000000001,Active Customer,2,0
13065.0,372,62,1055.05,At Risk,0,1
13066.0,23,48,470.8,Active Customer,2,0
13067.0,81,32,508.51,Active Customer,2,0
13068.0,9,2,344.0,Active Customer,2,0
13069.0,0,1038,9284.45,VIP Customer,2,0
13070.0,191,33,751.7,Active Customer,2,0
13071.0,611,12,129.22,At Risk,0,1
13072.0,266,7,177.15,At Risk,0,1
13073.0,410,27,418.08,At Risk,0,1
13074.0,510,29,1378.74,At Risk,0,1
13075.0,129,22,919.61,Active Customer,2,0
13076.0,457,9,135.4,At Risk,0,1
13077.0,0,330,2740.65,Active Customer,2,0
13078.0,2,791,29018.06,VIP Customer,2,0
13079.0,3,17,419.18,Active Customer,2,0
13080.0,178,19,280.73,Active Customer,2,0
13081.0,11,2280,56838.37,VIP Customer,2,0
13082.0,125,129,7335.75,Active Customer,2,0
13083.0,3,22,395.43,Active Customer,2,0
13084.0,491,2,122.39999999999999,At Risk,0,1
13085.0,157,84,2433.28,Active Customer,2,0
13086.0,382,47,439.33000000000004,At Risk,0,1
13087.0,725,15,313.64,At Risk,0,1
13088.0,416,20,236.11,At Risk,0,1
13089.0,2,3315,113416.91,VIP Customer,2,0
13090.0,8,274,13091.74,VIP Customer,2,0
13091.0,27,45,2321.82,Active Customer,2,0
13092.0,70,105,2140.28,Active Customer,2,0
13093.0,275,1037,54144.25,VIP Customer,2,1
13094.0,20,29,2209.44,Active Customer,2,0
13095.0,70,6,74.39999999999999,Active Customer,2,0
13096.0,393,1,419.70000000000005,At Risk,0,1
13097.0,32,1004,13324.1,VIP Customer,2,0
13098.0,0,572,28882.44,VIP Customer,2,0
13099.0,98,1,207.35999999999999,Active Customer,2,0
13101.0,233,51,695.4,At Risk,2,1
13102.0,0,481,11380.1,VIP Customer,2,0
13103.0,39,33,709.64,Active Customer,2,0
13104.0,2,30,1709.1,Active Customer,2,0
13105.0,435,1,72.0,At Risk,0,1
13106.0,132,16,603.46,Active Customer,2,0
13107.0,43,178,5253.07,VIP Customer,2,0
13108.0,372,35,748.46,At Risk,0,1
13109.0,59,70,1134.03,Active Customer,2,0
13110.0,30,252,2957.4700000000003,VIP Customer,2,0
13111.0,718,12,321.88000000000005,At Risk,0,1
13112.0,540,2,20.6,At Risk,0,1
13113.0,0,377,18230.07,VIP Customer,2,0
13114.0,730,16,234.38,At Risk,0,1
13115.0,11,314,5494.7,VIP Customer,2,0
13116.0,137,30,501.14,Active Customer,2,0
13117.0,21,162,2255.66,Active Customer,2,0
13118.0,19,148,2415.41,Active Customer,2,0
13119.0,668,11,134.9,At Risk,0,1
13120.0,238,1,30.599999999999998,At Risk,2,1
13121.0,268,50,283.73,At Risk,0,1
13122.0,93,55,922.39,Active Customer,2,0
13123.0,472,45,506.75,At Risk,0,1
13124.0,89,283,4641.66,VIP Customer,2,0
13125.0,523,20,148.62,At Risk,0,1
13126.0,4,238,3774.81,VIP Customer,2,0
13127.0,77,15,259.17,Active Customer,2,0
13128.0,630,1,263.5,At Risk,0,1
13129.0,451,11,233.25,At Risk,0,1
13130.0,93,2,64.0,Active Customer,2,0
13131.0,22,149,3313.77,VIP Customer,2,0
13132.0,261,3,77.3,At Risk,0,1
13133.0,273,12,200.45000000000002,At Risk,0,1
13134.0,85,121,2475.23,Active Customer,2,0
13135.0,196,18,3371.45,Active Customer,2,0
13136.0,55,315,6274.56,VIP Customer,2,0
13137.0,10,1394,7586.94,VIP Customer,2,0
13138.0,21,85,1274.01,Active Customer,2,0
13139.0,15,265,8202.98,VIP Customer,2,0
13140.0,107,105,1054.92,Active Customer,2,0
13141.0,84,424,7656.08,VIP Customer,2,0
13142.0,18,23,307.09,Active Customer,2,0
13143.0,584,23,405.1,At Risk,0,1
13144.0,332,6,135.35,At Risk,0,1
13145.0,39,9,1128.52,Active Customer,2,0
13146.0,25,17,228.91,Active Customer,2,0
13147.0,9,4,712.8000000000001,Active Customer,2,0
13148.0,28,763,8497.82,VIP Customer,2,0
13149.0,13,86,1676.06,Active Customer,2,0
13150.0,483,8,449.96999999999997,At Risk,0,1
13151.0,295,158,2465.21,At Risk,0,1
13152.0,416,135,2146.38,At Risk,0,1
13153.0,5,15,486.22,Active Customer,2,0
13154.0,398,93,1624.84,At Risk,0,1
13155.0,32,112,1370.48,Active Customer,2,0
13156.0,384,104,1586.54,At Risk,0,1
13157.0,48,251,5687.36,VIP Customer,2,0
13158.0,94,100,1508.18,Active Customer,2,0
13159.0,8,120,1429.35,Active Customer,2,0
13160.0,21,4,91.8,Active Customer,2,0
13161.0,312,33,472.13,At Risk,0,1
13162.0,121,238,9275.49,VIP Customer,2,0
13163.0,609,2,17.65,At Risk,0,1
13164.0,568,10,372.2,At Risk,0,1
13165.0,45,49,1451.16,Active Customer,2,0
13166.0,282,68,875.93,At Risk,0,1
13167.0,18,81,1125.15,Active Customer,2,0
13168.0,35,173,1840.73,Active Customer,2,0
13169.0,63,18,840.08,Active Customer,2,0
13170.0,26,30,108.81,Active Customer,2,0
13171.0,21,46,468.41,Active Customer,2,0
13172.0,399,1,69.6,At Risk,0,1
13173.0,3,216,2399.82,Active Customer,2,0
13174.0,15,938,7995.36,VIP Customer,2,0
13175.0,581,46,831.45,At Risk,0,1
13176.0,45,67,481.49,Active Customer,2,0
13177.0,64,30,512.2,Active Customer,2,0
13178.0,25,687,14059.19,VIP Customer,2,0
13179.0,618,34,572.3100000000001,At Risk,0,1
13180.0,606,4,86.10000000000001,At Risk,0,1
13181.0,380,19,359.69,At Risk,0,1
13182.0,44,11,121.18,Active Customer,2,0
13183.0,7,156,7036.18,VIP Customer,2,0
13184.0,14,179,1668.95,Active Customer,2,0
13185.0,267,1,71.4,At Risk,0,1
13186.0,39,79,1575.89,Active Customer,2,0
13187.0,336,56,341.36,At Risk,0,1
13188.0,10,2,114.60000000000001,Active Customer,2,0
13189.0,18,29,260.68,Active Customer,2,0
13190.0,543,17,570.66,At Risk,0,1
13191.0,657,59,164.69,At Risk,0,1
13192.0,94,162,2558.58,Active Customer,2,0
13193.0,60,25,112.08,Active Customer,2,0
13194.0,135,10,472.78,Active Customer,2,0
13195.0,413,46,136.73,At Risk,0,1
13196.0,10,188,3068.84,VIP Customer,2,0
13197.0,609,19,373.01000000000005,At Risk,0,1
13198.0,9,314,4974.2300000000005,VIP Customer,2,0
13199.0,3,203,15964.210000000001,VIP Customer,2,0
13200.0,18,46,870.09,Active Customer,2,0
13201.0,501,86,1233.06,At Risk,0,1
13202.0,393,69,1580.3,At Risk,0,1
13203.0,9,169,2648.25,Active Customer,2,0
13204.0,730,57,966.6600000000001,At Risk,0,1
13205.0,442,1,2803.2,At Risk,0,1
13206.0,399,566,8308.19,VIP Customer,0,1
13207.0,14,13,535.86,Active Customer,2,0
13208.0,58,252,1976.3,Active Customer,2,0
13209.0,29,366,8509.51,VIP Customer,2,0
13210.0,93,22,353.48,Active Customer,2,0
13211.0,9,201,2618.77,Active Customer,2,0
13212.0,19,141,786.83,Active Customer,2,0
13213.0,56,204,3851.52,VIP Customer,2,0
13214.0,417,229,3264.23,VIP Customer,0,1
13215.0,401,1,81.6,At Risk,0,1
13216.0,267,5,333.74,At Risk,0,1
13217.0,121,5,666.48,Active Customer,2,0
13218.0,126,5,62.63999999999999,Active Customer,2,0
13219.0,617,11,76.23,At Risk,0,1
13220.0,77,53,1336.0900000000001,Active Customer,2,0
13221.0,239,66,847.41,At Risk,2,1
13222.0,576,1,88.5,At Risk,0,1
13223.0,199,13,969.1200000000001,Active Customer,2,0
13224.0,59,108,2155.95,Active Customer,2,0
13225.0,2,125,16260.07,Active Customer,2,0
13226.0,272,28,312.46,At Risk,0,1
13227.0,201,9,257.7,At Risk,2,1
13228.0,80,2,358.0,Active Customer,2,0
13229.0,225,10,160.95,At Risk,2,1
13230.0,3,1251,6120.01,VIP Customer,2,0
13232.0,12,202,1328.35,Active Customer,2,0
13233.0,73,76,1176.46,Active Customer,2,0
13234.0,672,61,346.5,At Risk,0,1
13235.0,211,58,1031.07,At Risk,2,1
13236.0,24,36,744.85,Active Customer,2,0
13237.0,387,24,643.0,At Risk,0,1
13238.0,16,47,1006.63,Active Customer,2,0
13239.0,261,93,1594.69,At Risk,0,1
13240.0,95,201,1475.79,Active Customer,2,0
13241.0,411,40,112.53,At Risk,0,1
13242.0,111,35,699.4,Active Customer,2,0
13243.0,202,205,1220.38,At Risk,2,1
13244.0,92,27,121.74000000000001,Active Customer,2,0
13245.0,50,45,989.22,Active Customer,2,0
13246.0,17,371,3351.75,VIP Customer,2,0
13247.0,17,25,501.12,Active Customer,2,0
13248.0,124,26,465.68,Active Customer,2,0
13249.0,91,35,1608.93,Active Customer,2,0
13250.0,460,19,253.09,At Risk,0,1
13251.0,401,25,252.68,At Risk,0,1
13252.0,393,19,399.3,At Risk,0,1
13253.0,156,75,2951.11,Active Customer,2,0
13254.0,375,4,51.410000000000004,At Risk,0,1
13255.0,8,26,678.76,Active Customer,2,0
13257.0,435,7,149.75,At Risk,0,1
13258.0,11,44,1009.43,Active Customer,2,0
13259.0,61,313,1402.54,Active Customer,2,0
13260.0,60,8,557.62,Active Customer,2,0
13261.0,268,9,944.1,At Risk,0,1
13262.0,262,50,573.45,At Risk,0,1
13263.0,0,1905,8676.2,VIP Customer,2,0
13264.0,442,38,722.5600000000001,At Risk,0,1
13265.0,52,90,2092.66,Active Customer,2,0
13266.0,10,307,6135.04,VIP Customer,2,0
13267.0,2,411,9429.81,VIP Customer,2,0
13268.0,17,433,3174.75,VIP Customer,2,0
13269.0,0,486,8537.32,VIP Customer,2,0
13270.0,365,1,590.0,At Risk,0,1
13271.0,36,87,211.49,Active Customer,2,0
13272.0,30,15,276.56,Active Customer,2,0
13273.0,112,16,138.98,Active Customer,2,0
13274.0,408,19,360.85,At Risk,0,1
13275.0,383,48,238.86,At Risk,0,1
13276.0,63,239,1891.91,Active Customer,2,0
13277.0,15,23,523.3,Active Customer,2,0
13278.0,40,108,1435.85,Active Customer,2,0
13279.0,77,9,137.75,Active Customer,2,0
13280.0,121,205,2293.33,Active Customer,2,0
13281.0,438,22,350.85,At Risk,0,1
13282.0,17,51,1313.19,Active Customer,2,0
13283.0,59,20,373.36,Active Customer,2,0
13284.0,330,13,201.19,At Risk,0,1
13285.0,22,231,3364.59,VIP Customer,2,0
13286.0,599,49,734.91,At Risk,0,1
13287.0,602,53,781.59,At Risk,0,1
13288.0,442,10,927.61,At Risk,0,1
13289.0,723,16,307.95,At Risk,0,1
13290.0,437,1,208.63,At Risk,0,1
13291.0,155,318,3270.79,VIP Customer,2,0
13292.0,38,59,994.51,Active Customer,2,0
13293.0,391,72,1192.94,At Risk,0,1
13294.0,189,102,1689.53,Active Customer,2,0
13295.0,359,67,1101.97,At Risk,0,1
13296.0,136,53,792.51,Active Customer,2,0
13297.0,7,123,4368.62,Active Customer,2,0
13298.0,0,2,360.0,Active Customer,2,0
13299.0,267,62,1218.7,At Risk,0,1
13300.0,168,55,1285.51,Active Customer,2,0
13301.0,103,81,618.09,Active Customer,2,0
13302.0,154,3,159.2,Active Customer,2,0
13303.0,399,4,61.72,At Risk,0,1
13304.0,350,78,1217.99,At Risk,0,1
13305.0,3,200,3616.41,VIP Customer,2,0
13306.0,429,4,53.65,At Risk,0,1
13307.0,119,15,273.34,Active Customer,2,0
13308.0,22,71,1670.3700000000001,Active Customer,2,0
13309.0,6,130,1706.3700000000001,Active Customer,2,0
13310.0,27,95,1541.2,Active Customer,2,0
13311.0,3,26,598.57,Active Customer,2,0
13312.0,450,5,124.75,At Risk,0,1
13313.0,21,187,3445.32,VIP Customer,2,0
13314.0,1,62,775.94,Active Customer,2,0
13315.0,688,22,310.26,At Risk,0,1
13316.0,36,173,12940.82,VIP Customer,2,0
13317.0,65,344,6486.091,VIP Customer,2,0
13318.0,0,20,640.76,Active Customer,2,0
13319.0,4,923,21323.22,VIP Customer,2,0
13320.0,77,149,2211.6,Active Customer,2,0
13321.0,71,11,567.36,Active Customer,2,0
13322.0,16,25,199.48000000000002,Active Customer,2,0
13323.0,2,21,787.85,Active Customer,2,0
13324.0,35,132,10513.47,Active Customer,2,0
13325.0,81,12,675.3,Active Customer,2,0
13326.0,431,13,281.76,At Risk,0,1
13327.0,38,321,9134.48,VIP Customer,2,0
13328.0,315,17,1308.48,At Risk,0,1
13329.0,31,118,4808.77,Active Customer,2,0
13330.0,92,117,2796.1,Active Customer,2,0
13331.0,401,12,262.4,At Risk,0,1
13332.0,13,21,350.9,Active Customer,2,0
13333.0,410,55,1015.74,At Risk,0,1
13334.0,81,474,6201.8,VIP Customer,2,0
13336.0,76,51,795.12,Active Customer,2,0
13337.0,545,87,1575.26,At Risk,0,1
13338.0,157,128,2445.62,Active Customer,2,0
13339.0,200,54,860.12,Active Customer,2,0
13340.0,44,215,22100.56,VIP Customer,2,0
13341.0,260,42,775.85,At Risk,0,1
13343.0,177,19,353.43,Active Customer,2,0
13344.0,67,116,2511.69,Active Customer,2,0
13345.0,287,20,389.5,At Risk,0,1
13346.0,462,6,299.4,At Risk,0,1
13347.0,69,8,341.36,Active Customer,2,0
13348.0,63,14,233.76,Active Customer,2,0
13349.0,10,16,247.32,Active Customer,2,0
13350.0,15,40,979.12,Active Customer,2,0
13351.0,65,16,373.94,Active Customer,2,0
13352.0,59,24,397.97999999999996,Active Customer,2,0
13354.0,70,51,743.53,Active Customer,2,0
13355.0,121,32,674.7,Active Customer,2,0
13356.0,79,42,768.24,Active Customer,2,0
13357.0,256,394,3805.5099999999998,VIP Customer,2,1
13358.0,268,29,439.03,At Risk,0,1
13359.0,63,56,1043.31,Active Customer,2,0
13360.0,431,66,1553.65,At Risk,0,1
13361.0,471,34,1450.5,At Risk,0,1
13362.0,8,298,5394.07,VIP Customer,2,0
13363.0,17,102,1723.86,Active Customer,2,0
13364.0,70,10,134.95999999999998,Active Customer,2,0
13365.0,33,128,2225.37,Active Customer,2,0
13366.0,49,1,56.160000000000004,Active Customer,2,0
13367.0,431,20,510.20000000000005,At Risk,0,1
13368.0,256,52,1121.5,At Risk,0,1
13369.0,365,14,308.28000000000003,At Risk,0,1
13370.0,371,39,754.87,At Risk,0,1
13371.0,504,92,2297.66,At Risk,0,1
13372.0,89,23,378.64,Active Customer,2,0
13373.0,60,358,7587.1900000000005,VIP Customer,2,0
13374.0,414,17,422.8,At Risk,0,1
13375.0,88,71,1792.23,Active Customer,2,0
13376.0,98,53,1019.76,Active Customer,2,0
13377.0,396,78,1552.88,At Risk,0,1
13379.0,25,97,572.56,Active Customer,2,0
13380.0,432,3,62.4,At Risk,0,1
13381.0,31,356,8224.37,VIP Customer,2,0
13382.0,280,86,1387.58,At Risk,0,1
13383.0,543,1,305.28000000000003,At Risk,0,1
13384.0,30,264,6680.83,VIP Customer,2,0
13385.0,329,35,534.57,At Risk,0,1
13386.0,413,31,835.46,At Risk,0,1
13387.0,416,71,186.94,At Risk,0,1
13388.0,130,69,1185.65,Active Customer,2,0
13389.0,10,51,797.96,Active Customer,2,0
13390.0,74,13,544.08,Active Customer,2,0
13391.0,203,1,59.8,At Risk,2,1
13392.0,676,8,91.14,At Risk,0,1
13393.0,583,69,1131.45,At Risk,0,1
13394.0,1,409,6621.7,VIP Customer,2,0
13395.0,184,81,1180.23,Active Customer,2,0
13396.0,28,43,1360.99,Active Customer,2,0
13397.0,72,89,3191.87,Active Customer,2,0
13398.0,191,39,670.34,Active Customer,2,0
13399.0,463,15,275.4,At Risk,0,1
13400.0,582,23,310.83,At Risk,0,1
13402.0,126,79,1226.8500000000001,Active Customer,2,0
13403.0,17,9,229.5,Active Customer,2,0
13404.0,0,11,252.49,Active Customer,2,0
13405.0,73,43,1213.811,Active Customer,2,0
13406.0,426,9,568.92,At Risk,0,1
13407.0,578,85,2244.7,At Risk,0,1
13408.0,1,826,50174.782,VIP Customer,2,0
13410.0,23,50,2201.96,Active Customer,2,0
13411.0,106,18,213.55,Active Customer,2,0
13412.0,619,34,487.34999999999997,At Risk,0,1
13413.0,639,43,429.44,At Risk,0,1
13414.0,133,55,2494.14,Active Customer,2,0
13415.0,472,101,784.17,At Risk,0,1
13416.0,43,26,940.8000000000001,Active Customer,2,0
13417.0,4,77,1669.49,Active Customer,2,0
13418.0,11,537,11559.66,VIP Customer,2,0
13419.0,63,16,221.06,Active Customer,2,0
13420.0,149,8,159.85,Active Customer,2,0
13421.0,39,265,4058.75,VIP Customer,2,0
13422.0,63,127,2626.3,Active Customer,2,0
13423.0,428,12,217.03,At Risk,0,1
13424.0,449,40,572.77,At Risk,0,1
13425.0,107,177,3390.4300000000003,VIP Customer,2,0
13426.0,0,343,8167.38,VIP Customer,2,0
13427.0,18,52,1006.53,Active Customer,2,0
13428.0,9,138,478.54,Active Customer,2,0
13429.0,10,67,1006.8,Active Customer,2,0
13430.0,18,49,679.45,Active Customer,2,0
13431.0,66,129,3316.24,Active Customer,2,0
13432.0,570,111,439.1,At Risk,0,1
13433.0,500,24,658.3199999999999,At Risk,0,1
13434.0,73,35,1666.8600000000001,Active Customer,2,0
13435.0,4,149,4447.33,VIP Customer,2,0
13436.0,1,12,196.89,Active Customer,2,0
13437.0,13,167,3408.06,VIP Customer,2,0
13438.0,546,1,46.5,At Risk,0,1
13439.0,254,167,986.61,At Risk,2,1
13440.0,422,59,1295.25,At Risk,0,1
13441.0,91,38,720.9,Active Customer,2,0
13442.0,666,38,419.87,At Risk,0,1
13443.0,448,200,1273.16,At Risk,0,1
13444.0,373,57,619.08,At Risk,0,1
13445.0,625,7,241.89999999999998,At Risk,0,1
13446.0,429,192,3881.89,VIP Customer,0,1
13447.0,22,59,1129.14,Active Customer,2,0
13448.0,16,533,8745.93,VIP Customer,2,0
13449.0,23,19,291.88,Active Customer,2,0
13450.0,26,147,4120.04,VIP Customer,2,0
13451.0,25,1022,7090.06,VIP Customer,2,0
13452.0,258,3,729.8,At Risk,0,1
13453.0,165,40,781.6899999999999,Active Customer,2,0
13454.0,640,23,219.87,At Risk,0,1
13455.0,24,114,2212.9900000000002,Active Customer,2,0
13456.0,17,63,1766.72,Active Customer,2,0
13457.0,688,9,148.22,At Risk,0,1
13458.0,6,485,11959.27,VIP Customer,2,0
13459.0,624,73,1160.4099999999999,At Risk,0,1
13460.0,28,17,183.44,Active Customer,2,0
13461.0,38,62,4160.0,Active Customer,2,0
13462.0,252,71,1153.85,At Risk,2,1
13464.0,57,151,3097.64,VIP Customer,2,0
13465.0,445,34,931.12,At Risk,0,1
13466.0,183,55,1013.35,Active Customer,2,0
13467.0,10,98,1071.91,Active Customer,2,0
13468.0,1,693,12793.28,VIP Customer,2,0
13469.0,652,6,82.4,At Risk,0,1
13470.0,98,10,165.0,Active Customer,2,0
