Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12840.0,143,7,4041.97,3,4,5,345,Loyal Customers
12841.0,4,40,6958.2,5,5,5,555,Champions
12842.0,69,4,1917.99,3,3,4,334,Loyal Customers
12843.0,65,30,6583.36,3,5,5,355,Loyal Customers
12844.0,28,4,648.6,4,3,3,433,Loyal Customers
12845.0,266,4,354.09,2,3,2,232,At Risk
12846.0,681,1,15.58,1,1,1,111,Lost Customers
12847.0,21,2,1609.0,4,2,4,424,Potential Loyalists
12848.0,675,1,208.0,1,1,1,111,Lost Customers
12849.0,30,6,3042.47,4,4,5,445,Champions
12850.0,445,1,330.0,1,1,2,112,Lost Customers
12851.0,96,2,280.76,3,2,1,321,Need Attention
12852.0,294,1,311.55,2,1,2,212,Lost Customers
12853.0,134,11,3907.5,3,5,5,355,Loyal Customers
12854.0,78,7,2970.9700000000003,3,4,5,345,Loyal Customers
12855.0,372,4,612.84,2,3,3,233,At Risk
12856.0,7,6,2170.78,5,4,4,544,Champions
12857.0,210,6,3688.0,2,4,5,245,At Risk
12858.0,382,1,147.27,2,1,1,211,Lost Customers
12859.0,458,1,575.1,1,1,2,112,Lost Customers
12860.0,692,1,54.22,1,1,1,111,Lost Customers
12861.0,619,1,68.25,1,1,1,111,Lost Customers
12862.0,425,2,984.62,1,2,3,123,Lost Customers
12863.0,51,6,2792.5499999999997,4,4,4,444,Champions
12864.0,137,2,299.57,3,2,2,322,Need Attention
12865.0,25,4,3323.47,4,3,5,435,Loyal Customers
12866.0,282,3,1227.35,2,3,4,234,At Risk
12867.0,25,13,7829.26,4,5,5,455,Champions
12868.0,185,8,2043.76,3,4,4,344,Loyal Customers
12869.0,681,1,337.66999999999996,1,1,2,112,Lost Customers
12870.0,374,3,1676.95,2,3,4,234,At Risk
12871.0,83,3,744.02,3,3,3,333,Loyal Customers
12872.0,326,12,3283.96,2,5,5,255,At Risk
12873.0,281,3,2027.3,2,3,4,234,At Risk
12874.0,384,2,948.42,2,2,3,223,Lost Customers
12875.0,142,5,1356.99,3,4,4,344,Loyal Customers
12876.0,57,4,4081.79,4,3,5,435,Loyal Customers
12877.0,3,20,2942.14,5,5,5,555,Champions
12878.0,235,2,854.99,2,2,3,223,Lost Customers
12879.0,44,3,573.22,4,3,2,432,Loyal Customers
12880.0,381,2,640.13,2,2,3,223,Lost Customers
12881.0,275,1,298.0,2,1,2,212,Lost Customers
12882.0,8,2,1463.04,5,2,4,524,Potential Loyalists
12883.0,24,4,703.47,4,3,3,433,Loyal Customers
12884.0,87,1,309.05,3,1,2,312,Need Attention
12885.0,62,3,1175.22,3,3,3,333,Loyal Customers
12886.0,67,2,1378.4,3,2,4,324,Need Attention
12887.0,383,1,222.4,2,1,1,211,Lost Customers
12888.0,213,2,354.12,2,2,2,222,Lost Customers
12889.0,380,4,385.46000000000004,2,3,2,232,At Risk
12890.0,23,2,706.02,4,2,3,423,Potential Loyalists
12891.0,185,11,840.5,3,5,3,353,Loyal Customers
12892.0,396,1,263.38,2,1,1,211,Lost Customers
12893.0,30,1,176.55,4,1,1,411,Potential Loyalists
12894.0,574,1,157.35,1,1,1,111,Lost Customers
12895.0,41,2,372.8,4,2,2,422,Potential Loyalists
12897.0,204,4,514.25,2,3,2,232,At Risk
12898.0,463,2,296.21000000000004,1,2,2,122,Lost Customers
12899.0,413,1,366.4,1,1,2,112,Lost Customers
12900.0,421,1,340.33,1,1,2,112,Lost Customers
12901.0,8,28,17654.54,5,5,5,555,Champions
12902.0,264,1,138.68,2,1,1,211,Lost Customers
12903.0,428,1,833.53,1,1,3,113,Lost Customers
12904.0,17,2,496.06,5,2,2,522,Potential Loyalists
12905.0,576,2,1018.42,1,2,3,123,Lost Customers
12906.0,11,5,2919.81,5,4,5,545,Champions
12907.0,395,2,508.91,2,2,2,222,Lost Customers
12908.0,175,5,1776.0,3,4,4,344,Loyal Customers
12909.0,39,8,3103.19,4,4,5,445,Champions
12910.0,22,13,5796.52,4,5,5,455,Champions
12911.0,551,1,1651.72,1,1,4,114,Lost Customers
12912.0,2,5,1662.3,5,4,4,544,Champions
12913.0,4,13,6283.24,5,5,5,555,Champions
12914.0,400,1,223.98,2,1,1,211,Lost Customers
12915.0,148,4,975.1,3,3,3,333,Loyal Customers
12916.0,138,7,4479.73,3,4,5,345,Loyal Customers
12917.0,127,6,4359.2,3,4,5,345,Loyal Customers
12918.0,625,1,10953.5,1,1,5,115,Lost Customers
12919.0,7,6,1335.19,5,4,4,544,Champions
12920.0,16,4,486.64,5,3,2,532,Loyal Customers
12921.0,8,74,35233.24,5,5,5,555,Champions
12922.0,160,1,405.38,3,1,2,312,Need Attention
12923.0,63,3,770.42,3,3,3,333,Loyal Customers
12924.0,87,12,2469.4,3,5,4,354,Loyal Customers
12925.0,4,3,729.3299999999999,5,3,3,533,Loyal Customers
12926.0,410,4,1523.97,1,3,4,134,At Risk
12927.0,394,1,197.31,2,1,1,211,Lost Customers
12928.0,34,12,4304.89,4,5,5,455,Champions
12929.0,311,1,117.85,2,1,1,211,Lost Customers
12930.0,77,2,415.8,3,2,2,322,Need Attention
12931.0,21,57,92347.34,4,5,5,455,Champions
12932.0,538,8,1698.56,1,4,4,144,At Risk
12933.0,23,8,1636.6299999999999,4,4,4,444,Champions
12934.0,736,1,181.65,1,1,1,111,Lost Customers
12935.0,1,15,4243.86,5,5,5,555,Champions
12936.0,16,4,1063.9,5,3,3,533,Loyal Customers
12937.0,14,9,3097.61,5,5,5,555,Champions
12938.0,25,1,114.14,4,1,1,411,Potential Loyalists
12939.0,63,20,25264.8,3,5,5,355,Loyal Customers
12940.0,54,2,899.69,4,2,3,423,Potential Loyalists
12941.0,723,1,377.49,1,1,2,112,Lost Customers
12942.0,130,3,675.6,3,3,3,333,Loyal Customers
12943.0,557,2,496.5,1,2,2,122,Lost Customers
12944.0,35,2,604.51,4,2,2,422,Potential Loyalists
12945.0,287,2,900.11,2,2,3,223,Lost Customers
12946.0,436,1,324.45,1,1,2,112,Lost Customers
12947.0,143,6,1603.99,3,4,4,344,Loyal Customers
12948.0,15,9,2317.43,5,5,4,554,Champions
12949.0,30,22,15526.7,4,5,5,455,Champions
12950.0,1,3,1843.0,5,3,4,534,Loyal Customers
12951.0,8,15,3213.7200000000003,5,5,5,555,Champions
12952.0,5,4,1387.79,5,3,4,534,Loyal Customers
12953.0,9,2,828.8100000000001,5,2,3,523,Potential Loyalists
12954.0,638,1,162.45,1,1,1,111,Lost Customers
12955.0,0,11,4757.16,5,5,5,555,Champions
12956.0,305,4,521.89,2,3,2,232,At Risk
12957.0,9,13,8706.97,5,5,5,555,Champions
12958.0,399,2,467.34,2,2,2,222,Lost Customers
12959.0,483,1,150.95,1,1,1,111,Lost Customers
12960.0,413,4,1322.07,1,3,4,134,At Risk
12961.0,378,1,211.99,2,1,1,211,Lost Customers
12962.0,6,2,266.39,5,2,1,521,Potential Loyalists
12963.0,7,12,3235.79,5,5,5,555,Champions
12964.0,436,1,132.24,1,1,1,111,Lost Customers
12965.0,88,1,769.8100000000001,3,1,3,313,Need Attention
12966.0,9,1,160.18,5,1,1,511,Potential Loyalists
12967.0,357,3,2938.52,2,3,5,235,At Risk
12968.0,111,1,135.95,3,1,1,311,Need Attention
12969.0,602,1,122.45,1,1,1,111,Lost Customers
12970.0,6,10,1453.6,5,5,4,554,Champions
12971.0,3,116,15704.6,5,5,5,555,Champions
12972.0,413,4,1161.2,1,3,3,133,At Risk
12973.0,413,1,385.55,1,1,2,112,Lost Customers
12974.0,197,2,408.95,2,2,2,222,Lost Customers
12975.0,436,6,2100.09,1,4,4,144,At Risk
12976.0,211,8,3156.38,2,4,5,245,At Risk
12977.0,155,4,513.88,3,3,2,332,Loyal Customers
12978.0,384,5,2502.82,2,4,4,244,At Risk
12979.0,728,1,517.7,1,1,2,112,Lost Customers
12980.0,157,21,16245.78,3,5,5,355,Loyal Customers
12981.0,29,2,372.21999999999997,4,2,2,422,Potential Loyalists
12982.0,242,8,2744.81,2,4,4,244,At Risk
12983.0,597,1,490.08000000000004,1,1,2,112,Lost Customers
12984.0,18,1,97.5,5,1,1,511,Potential Loyalists
12985.0,0,2,1239.38,5,2,4,524,Potential Loyalists
12986.0,428,10,2729.84,1,5,4,154,At Risk
12987.0,73,5,1312.21,3,4,4,344,Loyal Customers
12988.0,291,1,505.82,2,1,2,212,Lost Customers
12989.0,2,33,13551.75,5,5,5,555,Champions
12990.0,30,7,955.5,4,4,3,443,Loyal Customers
12991.0,22,3,764.82,4,3,3,433,Loyal Customers
12992.0,724,1,93.35000000000001,1,1,1,111,Lost Customers
12993.0,22,8,1259.6299999999999,4,4,4,444,Champions
12994.0,3,3,974.4200000000001,5,3,3,533,Loyal Customers
12995.0,84,1,211.32,3,1,1,311,Need Attention
12996.0,375,1,355.5,2,1,2,212,Lost Customers
12997.0,21,8,2110.91,4,4,4,444,Champions
12998.0,492,3,920.08,1,3,3,133,At Risk
12999.0,195,3,455.88,2,3,2,232,At Risk
13000.0,106,4,1032.5,3,3,3,333,Loyal Customers
13001.0,3,33,24042.65,5,5,5,555,Champions
13002.0,317,3,414.13,2,3,2,232,At Risk
13003.0,105,3,149.05,3,3,1,331,Loyal Customers
13004.0,11,36,11650.85,5,5,5,555,Champions
13005.0,173,4,999.68,3,3,3,333,Loyal Customers
13006.0,55,1,81.57,4,1,1,411,Potential Loyalists
13007.0,579,1,175.25,1,1,1,111,Lost Customers
13008.0,322,3,612.13,2,3,3,233,At Risk
13009.0,672,1,234.0,1,1,1,111,Lost Customers
13010.0,373,2,330.12,2,2,2,222,Lost Customers
13011.0,371,1,50.550000000000004,2,1,1,211,Lost Customers
13012.0,8,11,2957.83,5,5,5,555,Champions
13013.0,0,29,11097.43,5,5,5,555,Champions
13014.0,10,11,5381.08,5,5,5,555,Champions
13015.0,52,11,6579.78,4,5,5,455,Champions
13016.0,72,3,789.89,3,3,3,333,Loyal Customers
13017.0,6,1,204.0,5,1,1,511,Potential Loyalists
13018.0,15,35,9763.16,5,5,5,555,Champions
13019.0,378,6,1229.95,2,4,4,244,At Risk
13020.0,562,2,618.96,1,2,3,123,Lost Customers
13021.0,3,17,4887.24,5,5,5,555,Champions
13022.0,429,1,65.3,1,1,1,111,Lost Customers
13023.0,63,3,1449.03,3,3,4,334,Loyal Customers
13024.0,470,2,555.87,1,2,2,122,Lost Customers
13025.0,731,1,323.39,1,1,2,112,Lost Customers
13026.0,0,9,1733.08,5,5,4,554,Champions
13027.0,113,19,17239.2,3,5,5,355,Loyal Customers
13028.0,22,2,661.3199999999999,4,2,3,423,Potential Loyalists
13029.0,30,5,1927.3,4,4,4,444,Champions
13030.0,10,2,752.4399999999999,5,2,3,523,Potential Loyalists
13031.0,406,5,3292.84,2,4,5,245,At Risk
13032.0,51,9,2815.96,4,5,4,454,Champions
13033.0,356,2,220.55,2,2,1,221,Lost Customers
13034.0,54,3,756.82,4,3,3,433,Loyal Customers
13035.0,73,3,1364.2,3,3,4,334,Loyal Customers
13036.0,684,1,307.1,1,1,2,112,Lost Customers
13037.0,137,12,3914.9500000000003,3,5,5,355,Loyal Customers
13038.0,79,3,908.46,3,3,3,333,Loyal Customers
13039.0,583,4,1010.73,1,3,3,133,At Risk
13040.0,8,2,676.99,5,2,3,523,Potential Loyalists
13041.0,450,4,799.13,1,3,3,133,At Risk
13042.0,597,3,1488.59,1,3,4,134,At Risk
13043.0,272,1,516.42,2,1,2,212,Lost Customers
13044.0,290,11,4848.05,2,5,5,255,At Risk
13045.0,98,3,808.92,3,3,3,333,Loyal Customers
13046.0,30,3,949.25,4,3,3,433,Loyal Customers
13047.0,31,24,8428.53,4,5,5,455,Champions
13048.0,13,9,4049.13,5,5,5,555,Champions
13049.0,63,4,1408.24,3,3,4,334,Loyal Customers
13050.0,14,35,11986.52,5,5,5,555,Champions
13051.0,578,2,155.8,1,2,1,121,Lost Customers
13052.0,211,7,3119.33,2,4,5,245,At Risk
13053.0,621,1,127.65,1,1,1,111,Lost Customers
13055.0,77,4,2321.11,3,3,4,334,Loyal Customers
13056.0,550,1,209.48,1,1,1,111,Lost Customers
13057.0,529,3,709.59,1,3,3,133,At Risk
13058.0,24,3,271.40000000000003,4,3,1,431,Loyal Customers
13059.0,249,10,2291.77,2,5,4,254,At Risk
13060.0,253,1,307.53,2,1,2,212,Lost Customers
13061.0,71,1,248.61,3,1,1,311,Need Attention
13062.0,190,1,346.98,2,1,2,212,Lost Customers
13063.0,480,1,188.4,1,1,1,111,Lost Customers
13064.0,12,6,1666.8400000000001,5,4,4,544,Champions
13065.0,372,5,1055.05,2,4,3,243,At Risk
13066.0,23,2,470.8,4,2,2,422,Potential Loyalists
13067.0,81,3,508.51,3,3,2,332,Loyal Customers
13068.0,9,2,344.0,5,2,2,522,Potential Loyalists
13069.0,0,38,9284.45,5,5,5,555,Champions
13070.0,191,4,751.7,2,3,3,233,At Risk
13071.0,611,1,129.22,1,1,1,111,Lost Customers
13072.0,266,1,177.15,2,1,1,211,Lost Customers
13073.0,410,2,418.08,1,2,2,122,Lost Customers
13074.0,510,4,1378.74,1,3,4,134,At Risk
13075.0,129,1,919.61,3,1,3,313,Need Attention
13076.0,457,1,135.4,1,1,1,111,Lost Customers
13077.0,0,11,2740.65,5,5,4,554,Champions
13078.0,2,57,29018.06,5,5,5,555,Champions
13079.0,3,6,419.18,5,4,2,542,Loyal Customers
13080.0,178,4,280.73,3,3,1,331,Loyal Customers
13081.0,11,28,56838.37,5,5,5,555,Champions
13082.0,125,21,7335.75,3,5,5,355,Loyal Customers
13083.0,3,3,395.43,5,3,2,532,Loyal Customers
13084.0,491,1,122.39999999999999,1,1,1,111,Lost Customers
13085.0,157,8,2433.28,3,4,4,344,Loyal Customers
13086.0,382,1,439.33000000000004,2,1,2,212,Lost Customers
13087.0,725,1,313.64,1,1,2,112,Lost Customers
13088.0,416,1,236.11,1,1,1,111,Lost Customers
13089.0,2,203,113416.91,5,5,5,555,Champions
13090.0,8,24,13091.74,5,5,5,555,Champions
13091.0,27,3,2321.82,4,3,4,434,Loyal Customers
13092.0,70,12,2140.28,3,5,4,354,Loyal Customers
13093.0,275,55,54144.25,2,5,5,255,At Risk
13094.0,20,13,2209.44,4,5,4,454,Champions
13095.0,70,1,74.39999999999999,3,1,1,311,Need Attention
13096.0,393,1,419.70000000000005,2,1,2,212,Lost Customers
13097.0,32,28,13324.1,4,5,5,455,Champions
13098.0,0,28,28882.44,5,5,5,555,Champions
13099.0,98,1,207.35999999999999,3,1,1,311,Need Attention
13101.0,233,4,695.4,2,3,3,233,At Risk
13102.0,0,37,11380.1,5,5,5,555,Champions
13103.0,39,3,709.64,4,3,3,433,Loyal Customers
13104.0,2,9,1709.1,5,5,4,554,Champions
13105.0,435,1,72.0,1,1,1,111,Lost Customers
13106.0,132,2,603.46,3,2,2,322,Need Attention
13107.0,43,9,5253.07,4,5,5,455,Champions
13108.0,372,2,748.46,2,2,3,223,Lost Customers
13109.0,59,3,1134.03,3,3,3,333,Loyal Customers
13110.0,30,12,2957.4700000000003,4,5,5,455,Champions
13111.0,718,1,321.88000000000005,1,1,2,112,Lost Customers
13112.0,540,1,20.6,1,1,1,111,Lost Customers
13113.0,0,37,18230.07,5,5,5,555,Champions
13114.0,730,1,234.38,1,1,1,111,Lost Customers
13115.0,11,10,5494.7,5,5,5,555,Champions
13116.0,137,1,501.14,3,1,2,312,Need Attention
13117.0,21,18,2255.66,4,5,4,454,Champions
13118.0,19,9,2415.41,4,5,4,454,Champions
13119.0,668,1,134.9,1,1,1,111,Lost Customers
13120.0,238,1,30.599999999999998,2,1,1,211,Lost Customers
13121.0,268,1,283.73,2,1,1,211,Lost Customers
13122.0,93,2,922.39,3,2,3,323,Need Attention
13123.0,472,2,506.75,1,2,2,122,Lost Customers
13124.0,89,4,4641.66,3,3,5,335,Loyal Customers
13125.0,523,1,148.62,1,1,1,111,Lost Customers
13126.0,4,13,3774.81,5,5,5,555,Champions
13127.0,77,1,259.17,3,1,1,311,Need Attention
13128.0,630,1,263.5,1,1,1,111,Lost Customers
13129.0,451,2,233.25,1,2,1,121,Lost Customers
13130.0,93,1,64.0,3,1,1,311,Need Attention
13131.0,22,7,3313.77,4,4,5,445,Champions
13132.0,261,1,77.3,2,1,1,211,Lost Customers
13133.0,273,3,200.45000000000002,2,3,1,231,At Risk
13134.0,85,6,2475.23,3,4,4,344,Loyal Customers
13135.0,196,2,3371.45,2,2,5,225,Lost Customers
13136.0,55,13,6274.56,4,5,5,455,Champions
13137.0,10,16,7586.94,5,5,5,555,Champions
13138.0,21,7,1274.01,4,4,4,444,Champions
13139.0,15,8,8202.98,5,4,5,545,Champions
13140.0,107,5,1054.92,3,4,3,343,Loyal Customers
13141.0,84,17,7656.08,3,5,5,355,Loyal Customers
13142.0,18,1,307.09,5,1,2,512,Potential Loyalists
13143.0,584,1,405.1,1,1,2,112,Lost Customers
13144.0,332,2,135.35,2,2,1,221,Lost Customers
13145.0,39,7,1128.52,4,4,3,443,Loyal Customers
13146.0,25,1,228.91,4,1,1,411,Potential Loyalists
13147.0,9,4,712.8000000000001,5,3,3,533,Loyal Customers
13148.0,28,26,8497.82,4,5,5,455,Champions
13149.0,13,4,1676.06,5,3,4,534,Loyal Customers
13150.0,483,3,449.96999999999997,1,3,2,132,At Risk
13151.0,295,3,2465.21,2,3,4,234,At Risk
13152.0,416,7,2146.38,1,4,4,144,At Risk
13153.0,5,1,486.22,5,1,2,512,Potential Loyalists
13154.0,398,3,1624.84,2,3,4,234,At Risk
13155.0,32,6,1370.48,4,4,4,444,Champions
13156.0,384,3,1586.54,2,3,4,234,At Risk
13157.0,48,9,5687.36,4,5,5,455,Champions
13158.0,94,5,1508.18,3,4,4,344,Loyal Customers
13159.0,8,4,1429.35,5,3,4,534,Loyal Customers
13160.0,21,1,91.8,4,1,1,411,Potential Loyalists
13161.0,312,2,472.13,2,2,2,222,Lost Customers
13162.0,121,16,9275.49,3,5,5,355,Loyal Customers
13163.0,609,1,17.65,1,1,1,111,Lost Customers
13164.0,568,2,372.2,1,2,2,122,Lost Customers
13165.0,45,3,1451.16,4,3,4,434,Loyal Customers
13166.0,282,2,875.93,2,2,3,223,Lost Customers
13167.0,18,5,1125.15,5,4,3,543,Loyal Customers
13168.0,35,5,1840.73,4,4,4,444,Champions
13169.0,63,3,840.08,3,3,3,333,Loyal Customers
13170.0,26,1,108.81,4,1,1,411,Potential Loyalists
13171.0,21,3,468.41,4,3,2,432,Loyal Customers
13172.0,399,1,69.6,2,1,1,211,Lost Customers
13173.0,3,11,2399.82,5,5,4,554,Champions
13174.0,15,12,7995.36,5,5,5,555,Champions
13175.0,581,2,831.45,1,2,3,123,Lost Customers
13176.0,45,1,481.49,4,1,2,412,Potential Loyalists
13177.0,64,2,512.2,3,2,2,322,Need Attention
13178.0,25,21,14059.19,4,5,5,455,Champions
13179.0,618,1,572.3100000000001,1,1,2,112,Lost Customers
13180.0,606,1,86.10000000000001,1,1,1,111,Lost Customers
13181.0,380,1,359.69,2,1,2,212,Lost Customers
13182.0,44,1,121.18,4,1,1,411,Potential Loyalists
13183.0,7,15,7036.18,5,5,5,555,Champions
13184.0,14,10,1668.95,5,5,4,554,Champions
13185.0,267,1,71.4,2,1,1,211,Lost Customers
13186.0,39,3,1575.89,4,3,4,434,Loyal Customers
13187.0,336,4,341.36,2,3,2,232,At Risk
13188.0,10,1,114.60000000000001,5,1,1,511,Potential Loyalists
13189.0,18,2,260.68,5,2,1,521,Potential Loyalists
13190.0,543,3,570.66,1,3,2,132,At Risk
13191.0,657,1,164.69,1,1,1,111,Lost Customers
13192.0,94,6,2558.58,3,4,4,344,Loyal Customers
13193.0,60,1,112.08,3,1,1,311,Need Attention
13194.0,135,2,472.78,3,2,2,322,Need Attention
13195.0,413,1,136.73,1,1,1,111,Lost Customers
13196.0,10,7,3068.84,5,4,5,545,Champions
13197.0,609,1,373.01000000000005,1,1,2,112,Lost Customers
13198.0,9,8,4974.2300000000005,5,4,5,545,Champions
13199.0,3,67,15964.210000000001,5,5,5,555,Champions
13200.0,18,4,870.09,5,3,3,533,Loyal Customers
13201.0,501,4,1233.06,1,3,4,134,At Risk
13202.0,393,7,1580.3,2,4,4,244,At Risk
13203.0,9,10,2648.25,5,5,4,554,Champions
13204.0,730,1,966.6600000000001,1,1,3,113,Lost Customers
13205.0,442,1,2803.2,1,1,4,114,Lost Customers
13206.0,399,13,8308.19,2,5,5,255,At Risk
13207.0,14,4,535.86,5,3,2,532,Loyal Customers
13208.0,58,9,1976.3,4,5,4,454,Champions
13209.0,29,13,8509.51,4,5,5,455,Champions
13210.0,93,1,353.48,3,1,2,312,Need Attention
13211.0,9,10,2618.77,5,5,4,554,Champions
13212.0,19,3,786.83,4,3,3,433,Loyal Customers
13213.0,56,11,3851.52,4,5,5,455,Champions
13214.0,417,7,3264.23,1,4,5,145,At Risk
13215.0,401,1,81.6,2,1,1,211,Lost Customers
13216.0,267,1,333.74,2,1,2,212,Lost Customers
13217.0,121,4,666.48,3,3,3,333,Loyal Customers
13218.0,126,1,62.63999999999999,3,1,1,311,Need Attention
13219.0,617,1,76.23,1,1,1,111,Lost Customers
13220.0,77,5,1336.0900000000001,3,4,4,344,Loyal Customers
13221.0,239,2,847.41,2,2,3,223,Lost Customers
13222.0,576,1,88.5,1,1,1,111,Lost Customers
13223.0,199,6,969.1200000000001,2,4,3,243,At Risk
13224.0,59,2,2155.95,3,2,4,324,Need Attention
13225.0,2,16,16260.07,5,5,5,555,Champions
13226.0,272,2,312.46,2,2,2,222,Lost Customers
13227.0,201,1,257.7,2,1,1,211,Lost Customers
13228.0,80,1,358.0,3,1,2,312,Need Attention
13229.0,225,1,160.95,2,1,1,211,Lost Customers
13230.0,3,30,6120.01,5,5,5,555,Champions
13232.0,12,7,1328.35,5,4,4,544,Champions
13233.0,73,4,1176.46,3,3,3,333,Loyal Customers
13234.0,672,2,346.5,1,2,2,122,Lost Customers
13235.0,211,1,1031.07,2,1,3,213,Lost Customers
13236.0,24,2,744.85,4,2,3,423,Potential Loyalists
13237.0,387,1,643.0,2,1,3,213,Lost Customers
13238.0,16,6,1006.63,5,4,3,543,Loyal Customers
13239.0,261,5,1594.69,2,4,4,244,At Risk
13240.0,95,8,1475.79,3,4,4,344,Loyal Customers
13241.0,411,1,112.53,1,1,1,111,Lost Customers
13242.0,111,7,699.4,3,4,3,343,Loyal Customers
13243.0,202,5,1220.38,2,4,3,243,At Risk
13244.0,92,1,121.74000000000001,3,1,1,311,Need Attention
13245.0,50,2,989.22,4,2,3,423,Potential Loyalists
13246.0,17,11,3351.75,5,5,5,555,Champions
13247.0,17,4,501.12,5,3,2,532,Loyal Customers
13248.0,124,2,465.68,3,2,2,322,Need Attention
13249.0,91,9,1608.93,3,5,4,354,Loyal Customers
13250.0,460,2,253.09,1,2,1,121,Lost Customers
13251.0,401,1,252.68,2,1,1,211,Lost Customers
13252.0,393,2,399.3,2,2,2,222,Lost Customers
13253.0,156,4,2951.11,3,3,5,335,Loyal Customers
13254.0,375,1,51.410000000000004,2,1,1,211,Lost Customers
13255.0,8,3,678.76,5,3,3,533,Loyal Customers
13257.0,435,1,149.75,1,1,1,111,Lost Customers
13258.0,11,5,1009.43,5,4,3,543,Loyal Customers
13259.0,61,9,1402.54,3,5,4,354,Loyal Customers
13260.0,60,1,557.62,3,1,2,312,Need Attention
13261.0,268,2,944.1,2,2,3,223,Lost Customers
13262.0,262,3,573.45,2,3,2,232,At Risk
13263.0,0,39,8676.2,5,5,5,555,Champions
13264.0,442,1,722.5600000000001,1,1,3,113,Lost Customers
13265.0,52,5,2092.66,4,4,4,444,Champions
13266.0,10,19,6135.04,5,5,5,555,Champions
13267.0,2,36,9429.81,5,5,5,555,Champions
13268.0,17,11,3174.75,5,5,5,555,Champions
13269.0,0,28,8537.32,5,5,5,555,Champions
13270.0,365,1,590.0,2,1,2,212,Lost Customers
13271.0,36,1,211.49,4,1,1,411,Potential Loyalists
13272.0,30,2,276.56,4,2,1,421,Potential Loyalists
13273.0,112,1,138.98,3,1,1,311,Need Attention
13274.0,408,1,360.85,2,1,2,212,Lost Customers
13275.0,383,2,238.86,2,2,1,221,Lost Customers
13276.0,63,5,1891.91,3,4,4,344,Loyal Customers
13277.0,15,7,523.3,5,4,2,542,Loyal Customers
13278.0,40,4,1435.85,4,3,4,434,Loyal Customers
13279.0,77,1,137.75,3,1,1,311,Need Attention
13280.0,121,7,2293.33,3,4,4,344,Loyal Customers
13281.0,438,1,350.85,1,1,2,112,Lost Customers
13282.0,17,4,1313.19,5,3,4,534,Loyal Customers
13283.0,59,4,373.36,3,3,2,332,Loyal Customers
13284.0,330,1,201.19,2,1,1,211,Lost Customers
13285.0,22,6,3364.59,4,4,5,445,Champions
13286.0,599,1,734.91,1,1,3,113,Lost Customers
13287.0,602,3,781.59,1,3,3,133,At Risk
13288.0,442,5,927.61,1,4,3,143,At Risk
13289.0,723,1,307.95,1,1,2,112,Lost Customers
13290.0,437,1,208.63,1,1,1,111,Lost Customers
13291.0,155,11,3270.79,3,5,5,355,Loyal Customers
13292.0,38,5,994.51,4,4,3,443,Loyal Customers
13293.0,391,6,1192.94,2,4,3,243,At Risk
13294.0,189,3,1689.53,2,3,4,234,At Risk
13295.0,359,4,1101.97,2,3,3,233,At Risk
13296.0,136,6,792.51,3,4,3,343,Loyal Customers
13297.0,7,7,4368.62,5,4,5,545,Champions
13298.0,0,1,360.0,5,1,2,512,Potential Loyalists
13299.0,267,3,1218.7,2,3,3,233,At Risk
13300.0,168,3,1285.51,3,3,4,334,Loyal Customers
13301.0,103,4,618.09,3,3,3,333,Loyal Customers
13302.0,154,2,159.2,3,2,1,321,Need Attention
13303.0,399,1,61.72,2,1,1,211,Lost Customers
13304.0,350,4,1217.99,2,3,3,233,At Risk
13305.0,3,16,3616.41,5,5,5,555,Champions
13306.0,429,1,53.65,1,1,1,111,Lost Customers
13307.0,119,3,273.34,3,3,1,331,Loyal Customers
13308.0,22,4,1670.3700000000001,4,3,4,434,Loyal Customers
13309.0,6,6,1706.3700000000001,5,4,4,544,Champions
13310.0,27,5,1541.2,4,4,4,444,Champions
13311.0,3,2,598.57,5,2,2,522,Potential Loyalists
13312.0,450,1,124.75,1,1,1,111,Lost Customers
13313.0,21,12,3445.32,4,5,5,455,Champions
13314.0,1,3,775.94,5,3,3,533,Loyal Customers
13315.0,688,1,310.26,1,1,2,112,Lost Customers
13316.0,36,10,12940.82,4,5,5,455,Champions
